1m_izoku_hasseiwariai,,
7,20,0.003273472111190
7,21,0.005180130341262
7,22,0.007120980355331
7,23,0.008728919330267
7,24,0.009875182669852
7,25,0.011182598875122
7,26,0.013355478429930
7,27,0.017541827572897
7,28,0.024128316143615
7,29,0.032661440801454
7,30,0.041735864992470
7,31,0.049615544821692
7,32,0.055183900560353
7,33,0.058557574179213
7,34,0.061130546958496
7,35,0.064391335087892
7,36,0.068283114017207
7,37,0.072150915601716
7,38,0.075222395915640
7,39,0.077150690312405
7,40,0.077516571862004
7,41,0.075661368923709
7,42,0.071269144258287
7,43,0.064765852230680
7,44,0.057448134095274
7,45,0.050551936261219
7,46,0.044540914804291
7,47,0.039131900808400
7,48,0.034118101376487
7,49,0.029292058323847
7,50,0.024759044325901
7,51,0.020700613664789
7,52,0.017188314031717
7,53,0.014294110624672
7,54,0.011900432300638
7,55,0.009896906860013
7,56,0.008226562860732
7,57,0.006802545582220
7,58,0.005644983414958
7,59,0.004584406916659
7,60,0.006135714629966
7,61,0.006135714629966
7,62,0.006135714629966
7,63,0.006135714629966
7,64,0.006135714629966
7,65,0.000000000000000
7,66,0.000000000000000
7,67,0.000000000000000
7,68,0.000000000000000
7,69,0.000000000000000
7,70,0.000000000000000
8,20,0.002939205048411
8,21,0.006183601656343
8,22,0.008818288329193
8,23,0.010999805044762
8,24,0.013297838514918
8,25,0.016270805994886
8,26,0.019774469633571
8,27,0.023316428406609
8,28,0.026903337753802
8,29,0.030842433172064
8,30,0.035180929920818
8,31,0.039534005144458
8,32,0.043161603854889
8,33,0.045585022582620
8,34,0.047013756714281
8,35,0.048475131637302
8,36,0.050936743181682
8,37,0.054387464208906
8,38,0.057911589651940
8,39,0.060274201795635
8,40,0.060834359704625
8,41,0.059854140916575
8,42,0.057273452566981
8,43,0.052635045005382
8,44,0.045791971602958
8,45,0.037765928455077
8,46,0.030247261869806
8,47,0.024182346791176
8,48,0.019413191188932
8,49,0.015453413066570
8,50,0.012049197300027
8,51,0.009425022952237
8,52,0.007523421188203
8,53,0.005990546732669
8,54,0.004638762309527
8,55,0.003490755083943
8,56,0.002558714974600
8,57,0.001817095582501
8,58,0.001216591983531
8,59,0.000693794386614
8,60,0.000602614829729
8,61,0.000602614829729
8,62,0.000602614829729
8,63,0.000602614829729
8,64,0.000602614829729
8,65,0.000000000000000
8,66,0.000000000000000
8,67,0.000000000000000
8,68,0.000000000000000
8,69,0.000000000000000
8,70,0.000000000000000
9,20,0.000000000000000
9,21,0.000000000000000
9,22,0.000000000000000
9,23,0.000000000000000
9,24,0.000000000000000
9,25,0.000000000000000
9,26,0.000000000000000
9,27,0.000000000000000
9,28,0.000000000000000
9,29,0.000000000000000
9,30,0.005691105761981
9,31,0.006281928386375
9,32,0.006749766059695
9,33,0.007385316484094
9,34,0.008450152991071
9,35,0.010082147831815
9,36,0.012277292470978
9,37,0.014973790521913
9,38,0.018124221858679
9,39,0.021656992546771
9,40,0.025602068979556
9,41,0.029637669488323
9,42,0.033179179178201
9,43,0.036141903822602
9,44,0.038669266273040
9,45,0.040803909931200
9,46,0.042785712838880
9,47,0.044946665152882
9,48,0.047143987837583
9,49,0.049104838346792
9,50,0.051166191699646
9,51,0.053477261632240
9,52,0.055878001842247
9,53,0.058453927215815
9,54,0.061751287770510
9,55,0.065168924876269
9,56,0.068807560028491
9,57,0.073618499708212
9,58,0.080173594343861
9,59,0.087648250267284
9,60,0.095145410065592
9,61,0.100808185080283
9,62,0.103151561852921
9,63,0.102294562678709
9,64,0.099819470502060
9,65,0.000000000000000
9,66,0.000000000000000
9,67,0.000000000000000
9,68,0.000000000000000
9,69,0.000000000000000
9,70,0.000000000000000
