�Z����㍤,怄���,�X�㍤,合䦈,15㫳,16㫳,17㫳,18㫳,19㫳,20㫳,21㫳,22㫳,23㫳,24㫳,25㫳,26㫳,27㫳,28㫳,29㫳,30㫳,31㫳,32㫳,33㫳,34㫳,35㫳,36㫳,37㫳,38㫳,39㫳,40㫳,41㫳,42㫳,43㫳,44㫳,45㫳,46㫳,47㫳,48㫳,49㫳,50㫳,51㫳,52㫳,53㫳,54㫳,55㫳,56㫳,57㫳,58㫳,59㫳,60㫳,61㫳,62㫳,63㫳,64㫳,65㫳,66㫳,67㫳,68㫳,69㫳,70㫳,71㫳,72㫳,73㫳,74㫳,75㫳,76㫳,77㫳,78㫳,79㫳,80㫳,81㫳,82㫳,83㫳,84㫳,85㫳,86㫳,87㫳,88㫳,89㫳,90㫳,91㫳,92㫳,93㫳,94㫳,95㫳,96㫳,97㫳,98㫳,99㫳,100㫳
2,1,2020,1740023,0,0,1,0,4075,5446,7347,8560,26554,31505,34636,38698,39110,40738,42528,42301,44345,46895,46914,43738,42511,41474,40196,38976,38541,39124,39803,40787,41062,41113,43251,47024,48543,49148,48009,46632,44776,45634,46552,40786,47190,49984,49521,50223,50412,49885,21707,18858,14353,8400,6502,2264,1544,1063,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2021,1736167,0,0,2,2,3874,5335,7238,8354,27224,30786,34627,36765,40237,40334,41777,43304,42819,44788,47274,47177,44015,42702,41591,40355,39107,38683,39195,39819,40810,41065,41139,43256,46941,48449,49047,47889,46438,44563,45395,46262,40496,46749,49442,48886,49140,48451,22864,20097,16848,9618,7535,2703,2132,1528,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2022,1685592,0,0,0,0,3479,4998,6950,8167,23633,28495,31090,34076,35835,39278,39464,40832,42450,41901,44005,46474,46528,43390,42110,41072,39905,38600,38286,38744,39393,40424,40717,40777,42863,46489,47966,48557,47312,45839,44014,44782,45585,39855,45906,48260,47405,46756,22202,20078,17374,10572,7830,1495,1375,1173,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2023,1672635,0,0,0,0,3911,4909,6739,7837,23211,28160,32200,33586,36030,37633,40483,40412,41535,42918,42302,44245,46646,46471,43276,41970,40968,39809,38536,38149,38571,39189,40172,40452,40510,42523,46057,47466,48021,46727,45193,43377,44093,44830,39116,44821,46883,45318,21790,19768,17087,14357,8647,2857,1055,993,824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2024,1658958,0,0,0,0,4034,5374,6714,7670,23376,27924,32025,34770,35655,37917,38975,41468,41189,42081,43339,42625,44508,46618,46317,43134,41870,40872,39743,38410,37999,38392,38967,39925,40199,40212,42154,45591,46954,47431,46071,44540,42721,43374,43982,38215,43556,44825,21136,19424,16837,14132,9084,3155,2015,762,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2025,1645656,0,0,0,0,4029,5491,7159,7645,23197,28076,31792,34597,36795,37551,39246,40006,42211,41742,42522,43635,42924,44526,46460,46115,43012,41758,40788,39597,38255,37828,38181,38737,39679,39905,39876,41746,45107,46380,46762,45402,43861,42030,42560,42952,37157,41656,20908,18854,16549,13928,8941,3315,2226,1455,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2026,1633893,0,0,0,0,3839,5410,7177,8017,22426,27640,31709,34198,36475,38503,38768,40159,40699,42655,42119,42774,43850,42929,44373,46220,45905,42850,41631,40603,39403,38062,37608,37946,38493,39380,39562,39491,41311,44555,45723,46072,44698,43138,41237,41561,41739,35551,19436,18634,16058,13682,11393,3263,2338,1607,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2027,1622424,0,0,0,0,3819,5219,7090,8028,22704,26870,31264,34100,36075,38179,39675,39686,40837,41176,43001,42375,43002,43830,42805,44171,46005,45690,42702,41430,40391,39190,37836,37381,37712,38209,39043,39181,39089,40818,43928,45051,45355,43956,42319,40273,40391,39916,16622,17351,15872,13282,11192,3216,2302,1689,1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2028,1610764,0,0,0,0,3887,5227,6940,7964,22985,27233,30604,33732,36034,37846,39407,40602,40412,41340,41587,43258,42634,43018,43701,42647,44006,45798,45504,42492,41212,40169,38954,37611,37160,37444,37893,38673,38787,38636,40258,43292,44356,44603,43122,41328,39146,38634,18637,14911,14804,13136,10864,3159,2268,1662,1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2029,1599615,0,0,0,0,3831,5271,6920,7803,22704,27426,30887,33044,35635,37763,39048,40311,41273,40903,41725,41859,43480,42644,42895,43515,42501,43826,45603,45243,42252,40973,39914,38708,37383,36896,37136,37536,38284,38337,38110,39685,42628,43622,43751,42108,40166,37446,18043,16657,12760,12265,10745,3066,2228,1638,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2030,1588875,0,0,0,0,3781,5197,6937,7769,22350,27085,31012,33271,34930,37338,38936,39935,40965,41719,41280,41977,42097,43458,42519,42716,43344,42339,43656,45334,44955,41992,40701,39649,38459,37112,36592,36787,37163,37839,37814,37575,39089,41927,42791,42719,40919,38416,17492,16135,14217,10601,10032,3033,2163,1609,1151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2031,1578234,0,0,0,0,3760,5139,6856,7780,22236,26716,30658,33373,35132,36642,38512,39814,40591,41411,42067,41536,42205,42101,43311,42343,42556,43164,42191,43415,45042,44651,41703,40423,39386,38172,36804,36251,36424,36735,37325,37284,37018,38460,41134,41783,41510,39133,17938,15653,13778,11783,8671,2832,2139,1562,1131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2032,1568031,0,0,0,0,3736,5110,6789,7694,22152,26573,30273,33010,35211,36819,37823,39390,40461,41036,41758,42296,41767,42201,41978,43116,42186,42387,42999,41971,43150,44735,44320,41408,40147,39083,37848,36458,35895,36007,36238,36802,36731,36431,37745,40169,40603,39695,18267,16038,13373,11425,9638,2447,1997,1545,1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2033,1557564,0,0,0,0,3746,5091,6765,7633,22109,26505,30148,32646,34869,36902,38001,38730,40056,40915,41397,41998,42512,41775,42078,41811,42947,42025,42235,42767,41729,42873,44404,43988,41119,39834,38747,37487,36099,35487,35523,35736,36259,36150,35763,36871,39040,38831,18527,16325,13696,11097,9345,2720,1727,1442,1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2034,1547161,0,0,0,0,3693,5079,6721,7595,21842,26391,30019,32477,34476,36531,38047,38871,39389,40498,41259,41628,42204,42490,41650,41899,41656,42764,41872,42009,42508,41468,42565,44066,43657,40788,39483,38371,37110,35685,35010,35031,35211,35686,35486,34939,35843,37340,18125,16545,13932,11356,9077,2638,1919,1247,1014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2035,1536876,0,0,0,0,3620,4999,6674,7531,21519,26033,29820,32286,34254,36095,37640,38875,39490,39819,40825,41469,41819,42171,42336,41467,41731,41485,42588,41643,41754,42227,41174,42248,43728,43286,40420,39093,37976,36676,35203,34524,34517,34656,35029,34668,33970,34291,17434,16187,14110,11543,9289,2562,1861,1386,876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2036,1526952,0,0,0,0,3526,4892,6550,7458,21089,25593,29362,32009,33995,35808,37158,38427,39446,39878,40128,41014,41634,41771,42004,42122,41291,41544,41316,42336,41383,41475,41914,40870,41928,43349,42877,40011,38682,37524,36173,34710,34016,33972,34018,34219,33703,32502,16023,15575,13804,11682,9442,2622,1807,1344,974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
