�Z����㍤,怄���,�X�㍤,合䦈,15㫳,16㫳,17㫳,18㫳,19㫳,20㫳,21㫳,22㫳,23㫳,24㫳,25㫳,26㫳,27㫳,28㫳,29㫳,30㫳,31㫳,32㫳,33㫳,34㫳,35㫳,36㫳,37㫳,38㫳,39㫳,40㫳,41㫳,42㫳,43㫳,44㫳,45㫳,46㫳,47㫳,48㫳,49㫳,50㫳,51㫳,52㫳,53㫳,54㫳,55㫳,56㫳,57㫳,58㫳,59㫳,60㫳,61㫳,62㫳,63㫳,64㫳,65㫳,66㫳,67㫳,68㫳,69㫳,70㫳,71㫳,72㫳,73㫳,74㫳,75㫳,76㫳,77㫳,78㫳,79㫳,80㫳,81㫳,82㫳,83㫳,84㫳,85㫳,86㫳,87㫳,88㫳,89㫳,90㫳,91㫳,92㫳,93㫳,94㫳,95㫳,96㫳,97㫳,98㫳,99㫳,100㫳
1,1,2020,782873,1,323,319,3921,7553,8613,9335,9562,12361,13140,13130,13632,12459,13280,13552,14128,14648,16173,16940,17183,17572,17580,17672,17669,18208,18511,19751,20810,21854,22399,23722,27154,27849,27309,25705,24436,24134,24520,23430,20305,17216,18084,17818,17072,15992,14454,8453,7360,6028,4374,3607,528,443,372,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2021,778043,0,315,348,4806,7222,8626,9440,9687,12413,12857,13473,13278,13762,12824,13577,13842,14325,14773,16346,17050,17258,17684,17707,17743,17742,18255,18499,19759,20770,21829,22314,23613,27017,27657,27134,25521,24220,23907,24022,23067,16435,16742,17670,17383,16519,15038,8850,7873,6495,4903,3762,554,471,367,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2022,767288,0,321,317,4052,6481,8072,9124,9462,12311,12954,13123,13482,13345,13975,13013,13754,13997,14495,14835,16471,17178,17343,17810,17735,17768,17772,18271,18531,19722,20723,21740,22179,23476,26890,27449,26877,25210,23930,23666,23568,18462,15572,16197,17180,16795,15577,9164,8356,7244,5335,4240,564,488,401,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2023,759339,0,268,339,3952,6325,7254,8519,9234,11918,12679,13202,13240,13544,13596,14183,13275,13970,14181,14654,14982,16557,17244,17408,17837,17743,17788,17766,18242,18518,19691,20662,21661,22085,23343,26701,27219,26626,24967,23684,23295,20992,17964,15225,15810,16636,15800,9694,8582,7374,6364,4499,948,434,369,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2024,751547,0,273,287,4044,6293,7144,7809,8727,11775,12337,12962,13330,13326,13803,13837,14409,13527,14169,14365,14820,15129,16654,17322,17456,17851,17772,17789,17754,18241,18513,19651,20603,21578,21974,23205,26486,26966,26365,24707,23315,22812,18568,17549,14869,15319,15654,9835,9068,7572,6478,4921,1005,729,328,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2025,742996,0,285,293,4151,6494,7179,7766,8159,11459,12257,12684,13136,13442,13632,14071,14115,14648,13776,14385,14571,15000,15296,16775,17396,17501,17897,17790,17790,17775,18254,18504,19617,20544,21481,21862,23045,26249,26703,26089,24323,22838,18352,18141,17128,14418,14430,9756,9207,8000,6656,5009,1100,774,551,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2026,734893,0,282,304,4110,6551,7339,7781,8105,10901,11948,12596,12861,13248,13731,13897,14327,14356,14842,13997,14581,14751,15163,15449,16857,17437,17549,17907,17787,17807,17792,18245,18483,19568,20459,21374,21719,22856,25997,26423,25674,23816,18371,17929,17701,16590,13587,9010,9132,8118,7015,5613,1119,846,585,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2027,726798,0,287,301,4189,6568,7417,7949,8141,10914,11451,12323,12792,12998,13561,14007,14177,14574,14576,15037,14220,14773,14933,15331,15578,16920,17495,17574,17908,17810,17829,17795,18233,18454,19500,20369,21240,21551,22656,25728,26006,25134,19155,17950,17497,17144,15617,8503,8459,8056,7119,5916,1150,861,640,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2028,718544,0,295,307,4295,6721,7477,8057,8326,11047,11501,11885,12556,12953,13349,13871,14308,14454,14808,14802,15243,14442,14972,15125,15479,15690,17004,17532,17592,17939,17841,17840,17797,18213,18405,19428,20253,21084,21375,22440,25326,25456,20211,18714,17520,16951,16138,9743,8006,7475,7074,6004,1212,885,651,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2029,710378,0,298,315,4340,6843,7629,8124,8434,11250,11637,11943,12148,12735,13314,13676,14186,14588,14701,15033,15023,15438,14658,15169,15284,15598,15808,17056,17554,17632,17971,17854,17843,17785,18169,18350,19327,20112,20915,21178,22107,24805,20472,19740,18262,16974,15959,10061,9135,7083,6585,5965,1230,933,669,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
