�Z����㍤,怄���,�X�㍤,合䦈,15㫳,16㫳,17㫳,18㫳,19㫳,20㫳,21㫳,22㫳,23㫳,24㫳,25㫳,26㫳,27㫳,28㫳,29㫳,30㫳,31㫳,32㫳,33㫳,34㫳,35㫳,36㫳,37㫳,38㫳,39㫳,40㫳,41㫳,42㫳,43㫳,44㫳,45㫳,46㫳,47㫳,48㫳,49㫳,50㫳,51㫳,52㫳,53㫳,54㫳,55㫳,56㫳,57㫳,58㫳,59㫳,60㫳,61㫳,62㫳,63㫳,64㫳,65㫳,66㫳,67㫳,68㫳,69㫳,70㫳,71㫳,72㫳,73㫳,74㫳,75㫳,76㫳,77㫳,78㫳,79㫳,80㫳,81㫳,82㫳,83㫳,84㫳,85㫳,86㫳,87㫳,88㫳,89㫳,90㫳,91㫳,92㫳,93㫳,94㫳,95㫳,96㫳,97㫳,98㫳,99㫳,100㫳
2,1,2020,1740023,0,0,1,0,4075,5446,7347,8560,26554,31505,34636,38698,39110,40738,42528,42301,44345,46895,46914,43738,42511,41474,40196,38976,38541,39124,39803,40787,41062,41113,43251,47024,48543,49148,48009,46632,44776,45634,46552,40786,47190,49984,49521,50223,50412,49885,21707,18858,14353,8400,6502,2264,1544,1063,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2021,1736167,0,0,2,2,3874,5335,7238,8354,27224,30786,34627,36765,40237,40334,41777,43304,42819,44788,47274,47177,44015,42702,41591,40355,39107,38683,39195,39819,40810,41065,41139,43256,46941,48449,49047,47889,46438,44563,45395,46262,40496,46749,49442,48886,49140,48451,22864,20097,16848,9618,7535,2703,2132,1528,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2022,1685592,0,0,0,0,3479,4998,6950,8167,23633,28495,31090,34076,35835,39278,39464,40832,42450,41901,44005,46474,46528,43390,42110,41072,39905,38600,38286,38744,39393,40424,40717,40777,42863,46489,47966,48557,47312,45839,44014,44782,45585,39855,45906,48260,47405,46756,22202,20078,17374,10572,7830,1495,1375,1173,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2023,1671651,0,0,0,0,3853,4886,6710,7820,22984,28079,32130,33533,35984,37588,40446,40378,41507,42893,42280,44226,46628,46457,43264,41959,40959,39800,38527,38142,38564,39184,40167,40447,40505,42519,46053,47463,48018,46725,45191,43375,44090,44827,39113,44819,46881,45316,21787,19761,17083,14353,8647,2857,1055,993,824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2024,1656915,0,0,0,0,3969,5293,6660,7623,23106,27616,31870,34644,35552,37822,38889,41395,41125,42025,43291,42582,44469,46583,46290,43111,41849,40853,39725,38394,37985,38379,38955,39914,40189,40203,42147,45584,46947,47425,46066,44535,42715,43369,43976,38210,43552,44821,21130,19413,16826,14124,9082,3155,2015,762,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2025,1642495,0,0,0,0,3959,5400,7046,7572,22876,27719,31410,34382,36617,37397,39108,39883,42105,41650,42441,43565,42859,44470,46412,46075,42978,41726,40759,39571,38231,37807,38162,38719,39663,39890,39863,41734,45097,46371,46754,45394,43853,42021,42551,42944,37150,41649,20902,18841,16535,13915,8937,3314,2226,1455,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2026,1629558,0,0,0,0,3763,5312,7053,7886,22058,27226,31274,33760,36208,38273,38570,39983,40542,42520,42001,42670,43757,42847,44302,46160,45854,42805,41589,40565,39368,38031,37581,37921,38470,39359,39543,39474,41295,44541,45711,46061,44687,43127,41226,41550,41728,35542,19428,18619,16041,13666,11382,3261,2338,1607,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2027,1616857,0,0,0,0,3737,5113,6955,7885,22257,26403,30767,33604,35586,37858,39399,39448,40626,40989,42839,42232,42875,43718,42709,44088,45932,45627,42645,41378,40344,39148,37798,37347,37681,38180,39018,39158,39068,40800,43912,45036,45340,43942,42305,40259,40377,39903,16612,17334,15854,13264,11178,3213,2300,1688,1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2028,1603906,0,0,0,0,3800,5113,6795,7809,22503,26681,30048,33172,35486,37306,39039,40285,40138,41097,41372,43070,42467,42871,43574,42537,43909,45713,45430,42426,41152,40115,38904,37566,37120,37407,37860,38643,38760,38611,40236,43272,44337,44584,43104,41311,39129,38618,18626,14892,14784,13116,10849,3155,2266,1661,1186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2029,1591410,0,0,0,0,3738,5149,6764,7637,22188,26832,30242,32422,35019,37162,38466,39902,40919,40597,41453,41618,43266,42457,42732,43374,42376,43716,45506,45158,42176,40904,39852,38651,37331,36849,37094,37499,38250,38305,38083,39661,42605,43599,43729,42087,40146,37426,18030,16637,12737,12243,10728,3062,2226,1637,1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2030,1579272,0,0,0,0,3682,5067,6771,7591,21801,26452,30320,32558,34250,36667,38290,39315,40520,41333,40945,41679,41829,43225,42315,42539,43189,42202,43534,45226,44860,41907,40624,39580,38396,37054,36541,36741,37120,37801,37780,37544,39060,41900,42764,42694,40896,38393,17477,16112,14192,10577,10014,3028,2160,1607,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2031,1567187,0,0,0,0,3656,5003,6680,7590,21656,26043,29922,32610,34361,35905,37796,39130,39938,40934,41652,41174,41881,41813,43062,42126,42365,42996,42040,43282,44925,44548,41610,40339,39309,38102,36741,36195,36373,36688,37283,37246,36983,38427,41102,41754,41483,39106,17921,15628,13751,11756,8651,2826,2136,1560,1129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2032,1555498,0,0,0,0,3627,4966,6603,7493,21540,25863,29493,32199,34388,35989,37040,38635,39744,40356,41252,41854,41378,41856,41674,42852,41954,42182,42817,41810,43008,44608,44208,41308,40055,39000,37772,36391,35834,35952,36189,36757,36689,36391,37708,40135,40571,39664,18248,16011,13344,11396,9616,2442,1994,1543,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2033,1543509,0,0,0,0,3632,4940,6571,7421,21469,25760,29326,31790,33995,36019,37125,37908,39267,40169,40691,41466,42044,41366,41717,41493,42668,41779,42018,42575,41558,42721,44268,43869,41010,39735,38658,37407,36027,35421,35465,35682,36210,36104,35719,36831,39003,38796,18505,16296,13664,11066,9322,2714,1723,1440,1084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2034,1531557,0,0,0,0,3575,4923,6518,7373,21176,25612,29157,31576,33554,35596,37117,37957,38533,39682,40488,40900,41647,42003,41226,41525,41325,42472,41613,41781,42305,41288,42404,43923,43530,40674,39380,38277,37024,35609,34942,34969,35154,35632,35436,34893,35801,37300,18101,16513,13898,11323,9052,2631,1915,1244,1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2035,1519698,0,0,0,0,3498,4837,6463,7300,20828,25223,28922,31343,33287,35111,36658,37905,38543,38936,39984,40676,41069,41596,41834,41030,41343,41140,42283,41374,41515,42015,40986,42080,43577,43152,40300,38984,37877,36587,35123,34452,34451,34594,34971,34614,33920,34246,17407,16153,14074,11508,9262,2555,1856,1383,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2036,1508183,0,0,0,0,3401,4724,6333,7218,20375,24753,28429,31027,32984,34777,36126,37406,38444,38904,39220,40151,40819,41007,41415,41609,40841,41144,40959,42021,41104,41228,41694,40673,41752,43192,42737,39886,38568,37421,36081,34626,33940,33901,33952,34159,33648,32451,15994,15538,13766,11645,9413,2614,1802,1340,972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
